"lineage","aligned_length_bp","n_ambiguous_bases","n_gaps","n_stop_codons","has_stop_codon","shorter_than_frame","in_synonymy_group"
"H_COFLA13",479,1,0,0,FALSE,FALSE,TRUE
"H_COFLA14",479,0,0,0,FALSE,FALSE,TRUE
"H_COLBUC01_Haemoproteus_multipigmentatus",479,0,0,0,FALSE,FALSE,FALSE
"H_COLCRU01",347,0,132,0,FALSE,TRUE,FALSE
"H_COLELP01",479,0,0,0,FALSE,FALSE,FALSE
"H_COLINC01",375,0,104,0,FALSE,TRUE,FALSE
"H_COLINC02",451,0,28,0,FALSE,TRUE,FALSE
"H_COLINC03",478,0,1,0,FALSE,TRUE,FALSE
"H_COLIV03_Haemoproteus_columbae",479,0,0,0,FALSE,FALSE,FALSE
"H_COLIV06",479,0,0,0,FALSE,FALSE,FALSE
"H_COLIV07",479,0,0,0,FALSE,FALSE,FALSE
"H_COLIV08",479,0,0,0,FALSE,FALSE,FALSE
"H_COLL2_Haemoproteus_pallidus",479,0,0,0,FALSE,FALSE,FALSE
"H_COLL3_Haemoproteus_balmorali",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMAL01",441,0,38,0,FALSE,TRUE,FALSE
"H_COLMEG01",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMEG02",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMEG03",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMEG04",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMEG05",479,0,0,0,FALSE,FALSE,FALSE
"H_COLMIN01",477,0,2,0,FALSE,TRUE,FALSE
"H_COLPAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_COLPAL02",479,0,0,0,FALSE,FALSE,FALSE
"H_COLPAL05",478,0,1,0,FALSE,TRUE,FALSE
"H_COLPAS01",305,0,174,0,FALSE,TRUE,TRUE
"H_COLPAS02",347,0,132,0,FALSE,TRUE,FALSE
"H_COLPAS03_Haemoproteus_paramultipigmentatus",479,0,0,0,FALSE,FALSE,TRUE
"H_COLPAS04",479,0,0,0,FALSE,FALSE,FALSE
"H_COLPAS05_Haemoproteus_paramultipigmentatus",447,0,32,0,FALSE,TRUE,FALSE
"H_COLPAS06",477,0,2,0,FALSE,TRUE,FALSE
"H_COLPAS10",477,0,2,0,FALSE,TRUE,FALSE
"H_COLPIC01",439,0,40,0,FALSE,TRUE,TRUE
"H_COLPLU02",477,0,2,0,FALSE,TRUE,FALSE
"H_COLRUB01",478,0,1,0,FALSE,TRUE,FALSE
"H_COLSQU01",347,0,132,0,FALSE,TRUE,TRUE
"H_COLSQU02",346,0,133,0,FALSE,TRUE,FALSE
"H_COLTAL01_Haemoproteus_multipigmentatus",479,0,0,0,FALSE,FALSE,TRUE
"H_COLTAL02",477,0,2,0,FALSE,TRUE,FALSE
"H_COLTAL03",477,0,2,0,FALSE,TRUE,FALSE
"H_COLTAL04",478,0,1,1,TRUE,TRUE,FALSE
"H_COLTAL07",478,0,1,0,FALSE,TRUE,FALSE
"H_COLVIR01",479,0,0,0,FALSE,FALSE,FALSE
"H_COLVIR02",479,0,0,0,FALSE,FALSE,FALSE
"H_COLVIR03",479,0,0,0,FALSE,FALSE,FALSE
"H_CONCIN03",478,0,1,0,FALSE,TRUE,FALSE
"H_COPIC01",479,0,0,0,FALSE,FALSE,TRUE
"H_COPMAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_COPMAL03",461,0,18,0,FALSE,TRUE,FALSE
"H_COPMAL04",326,0,153,0,FALSE,TRUE,FALSE
"H_COPSAU01",464,0,15,0,FALSE,TRUE,FALSE
"H_COQUI05_Haemoproteus_columbae",479,0,0,0,FALSE,FALSE,FALSE
"H_COQUI08",452,0,27,0,FALSE,TRUE,FALSE
"H_CORCAU01",425,0,54,0,FALSE,TRUE,FALSE
"H_CORCRI01_Haemoproteus_minchini",479,0,0,0,FALSE,FALSE,FALSE
"H_CORCRY01",450,0,29,0,FALSE,TRUE,FALSE
"H_CORGAR01_Haemoproteus_coraciae",448,0,31,0,FALSE,TRUE,FALSE
"H_CORMAC04",479,0,0,0,FALSE,FALSE,FALSE
"H_CORPIL03",477,0,2,0,FALSE,TRUE,FALSE
"H_CORPIL04",477,0,2,0,FALSE,TRUE,FALSE
"H_CORPIL06",477,0,2,0,FALSE,TRUE,FALSE
"H_CORPIL08",477,0,2,0,FALSE,TRUE,FALSE
"H_CORPIL10",477,0,2,0,FALSE,TRUE,FALSE
"H_CORPIL11",477,0,2,0,FALSE,TRUE,FALSE
"H_COSQU01",478,0,1,0,FALSE,TRUE,FALSE
"H_COSQU02",479,0,0,0,FALSE,FALSE,FALSE
"H_COSQU03",479,0,0,0,FALSE,FALSE,FALSE
"H_COSQU04",479,0,0,0,FALSE,FALSE,TRUE
"H_COTCOT03",479,0,0,0,FALSE,FALSE,FALSE
"H_COUREY01",479,0,0,0,FALSE,FALSE,FALSE
"H_CRALOU01_Haemoproteus_bukaka",479,0,0,0,FALSE,FALSE,FALSE
"H_CRANIG01",479,0,0,0,FALSE,FALSE,FALSE
"H_CRAQUO01",479,0,0,0,FALSE,FALSE,FALSE
"H_CRECIN02",456,0,23,0,FALSE,TRUE,FALSE
"H_CRECRI01",479,0,0,0,FALSE,FALSE,FALSE
"H_CREFUR01_Haemoproteus_jenniae",479,0,0,0,FALSE,FALSE,FALSE
"H_CRIATR01",478,0,1,0,FALSE,TRUE,FALSE
"H_CRIBUR01",479,0,0,0,FALSE,FALSE,FALSE
"H_CRIMOZ02",479,0,0,0,FALSE,FALSE,FALSE
"H_CRIMOZ04",454,0,25,0,FALSE,TRUE,FALSE
"H_CRIMOZ05",479,0,0,0,FALSE,FALSE,FALSE
"H_CRIRUF01",478,0,1,0,FALSE,TRUE,FALSE
"H_CRIRUF05",478,0,1,0,FALSE,TRUE,FALSE
"H_CRYRE01",479,0,0,0,FALSE,FALSE,FALSE
"H_CUCUR01",479,0,0,0,FALSE,FALSE,FALSE
"H_CUKI1_Haemoproteus_homominutus",479,0,0,0,FALSE,FALSE,FALSE
"H_CULARA01",479,0,0,0,FALSE,FALSE,FALSE
"H_CULARA02",479,0,0,0,FALSE,FALSE,FALSE
"H_CULCIR01",478,0,1,0,FALSE,TRUE,FALSE
"H_CULKIB01_Haemoproteus_syrnii",479,0,0,0,FALSE,FALSE,FALSE
"H_CULKIB02",479,0,0,0,FALSE,FALSE,FALSE
"H_CULKIB03",479,0,0,0,FALSE,FALSE,FALSE
"H_CULKIB04",479,0,0,0,FALSE,FALSE,FALSE
"H_CULKIB05",479,0,0,0,FALSE,FALSE,FALSE
"H_CULPIC01",479,0,0,0,FALSE,FALSE,FALSE
"H_CULPIC02",479,0,0,0,FALSE,FALSE,TRUE
"H_CULPIP03",479,0,0,0,FALSE,FALSE,FALSE
"H_CULREJ02",457,0,22,0,FALSE,TRUE,FALSE
"H_CULSCO01",479,0,0,0,FALSE,FALSE,FALSE
"H_CULSTI02",479,0,0,0,FALSE,FALSE,FALSE
"H_CWT1",473,1,6,0,FALSE,TRUE,FALSE
"H_CWT10",463,0,16,0,FALSE,TRUE,FALSE
"H_CWT11",478,0,1,0,FALSE,TRUE,FALSE
"H_CWT2",479,0,0,0,FALSE,FALSE,FALSE
"H_CWT3",478,0,1,0,FALSE,TRUE,FALSE
"H_CWT4_Haemoproteus_majoris",479,0,0,0,FALSE,FALSE,FALSE
"H_CWT5",479,0,0,0,FALSE,FALSE,FALSE
"H_CWT7",479,0,0,0,FALSE,FALSE,FALSE
"H_CWT9",478,0,1,0,FALSE,TRUE,FALSE
"H_CXNEA02",467,0,12,0,FALSE,TRUE,FALSE
"H_CXPER03",400,0,79,0,FALSE,TRUE,FALSE
"H_CXPIP16",479,0,0,0,FALSE,FALSE,FALSE
"H_CXPIP17",479,0,0,0,FALSE,FALSE,FALSE
"H_CXPIP18",479,0,0,0,FALSE,FALSE,FALSE
"H_CXPIP19",479,0,0,0,FALSE,FALSE,FALSE
"H_CXPIP27",479,0,0,0,FALSE,FALSE,TRUE
"H_CXPIP28",478,0,1,0,FALSE,TRUE,FALSE
"H_CXPIP29",479,0,0,0,FALSE,FALSE,FALSE
"H_CYACAE01",479,0,0,0,FALSE,FALSE,FALSE
"H_CYACAE08",478,0,1,0,FALSE,TRUE,TRUE
"H_CYACAE09",478,0,1,0,FALSE,TRUE,TRUE
"H_CYACRI01",479,0,0,0,FALSE,FALSE,TRUE
"H_CYACRI02",477,0,2,0,FALSE,TRUE,FALSE
"H_CYACYA02",477,0,2,0,FALSE,TRUE,FALSE
"H_CYACYA05",477,0,2,0,FALSE,TRUE,FALSE
"H_CYACYA07",479,0,0,0,FALSE,FALSE,FALSE
"H_CYACYA08",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAMAD01",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAMEL01",477,0,2,0,FALSE,TRUE,FALSE
"H_CYAOLI03_Haemoproteus_cyanomitrae",479,0,0,0,FALSE,FALSE,TRUE
"H_CYAOLI05_Haemoproteus_cyanomitrae",479,0,0,0,FALSE,FALSE,TRUE
"H_CYAOLI06_Haemoproteus_cyanomitrae",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAOLI07",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAOLI08",276,0,203,0,FALSE,TRUE,FALSE
"H_CYAORI03",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAPIC01",449,0,30,0,FALSE,TRUE,FALSE
"H_CYASTE05",478,0,1,0,FALSE,TRUE,FALSE
"H_CYASTE06",478,0,1,0,FALSE,TRUE,FALSE
"H_CYASTE09",479,0,0,0,FALSE,FALSE,FALSE
"H_CYAYNC01",478,0,1,0,FALSE,TRUE,FALSE
"H_CYBAN01",326,0,153,0,FALSE,TRUE,FALSE
"H_CYCGUJ02",478,0,1,0,FALSE,TRUE,FALSE
"H_CYCYAN01",477,0,2,0,FALSE,TRUE,FALSE
"H_CYGNUS01",479,0,0,0,FALSE,FALSE,FALSE
"H_CYOPAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_CYPHIR01",477,0,2,0,FALSE,TRUE,FALSE
"H_CYPHIR02",477,0,2,0,FALSE,TRUE,FALSE
"H_CYPHIR03",477,0,2,0,FALSE,TRUE,FALSE
"H_CYPHIR04",477,0,2,0,FALSE,TRUE,FALSE
"H_DACGAU01",479,0,0,0,FALSE,FALSE,TRUE
"H_DACLIN01",478,0,1,0,FALSE,TRUE,FALSE
"H_DECLON01",477,0,2,0,FALSE,TRUE,FALSE
"H_DEFOR01",326,0,153,0,FALSE,TRUE,FALSE
"H_DELCAS01",478,0,1,0,FALSE,TRUE,FALSE
"H_DELFRA01",479,0,0,0,FALSE,FALSE,FALSE
"H_DELFRA02",479,0,0,0,FALSE,FALSE,FALSE
"H_DELURB1_Haemoproteus_hirundinis",479,0,0,0,FALSE,FALSE,FALSE
"H_DELURB2_Haemoproteus_hirundinis",479,0,0,0,FALSE,FALSE,FALSE
"H_DELURB3",479,0,0,0,FALSE,FALSE,FALSE
"H_DELURB7",476,0,3,0,FALSE,TRUE,FALSE
"H_DENADE01",479,0,0,0,FALSE,FALSE,TRUE
"H_DENAUT01_Haemoproteus_macrovacuolatus",479,0,0,0,FALSE,FALSE,FALSE
"H_DENCER02",477,0,2,0,FALSE,TRUE,FALSE
"H_DENCOR01_Haemoproteus_coatneyi",361,0,118,0,FALSE,TRUE,TRUE
"H_DENCOR03",479,0,0,0,FALSE,FALSE,TRUE
"H_DENFUL01",477,0,2,0,FALSE,TRUE,FALSE
"H_DENJAV01",464,0,15,0,FALSE,TRUE,FALSE
"H_DENMAG01",479,0,0,0,FALSE,FALSE,FALSE
"H_DENPEN02",479,1,0,0,FALSE,FALSE,TRUE
"H_DENPET01",285,0,194,0,FALSE,TRUE,TRUE
"H_DENVAG01",305,0,174,0,FALSE,TRUE,FALSE
"H_DENVAG02",305,2,174,0,FALSE,TRUE,FALSE
"H_DICADS01",460,0,19,0,FALSE,TRUE,TRUE
"H_DICBAL01",464,1,15,0,FALSE,TRUE,TRUE
"H_DICBAL02",464,0,15,0,FALSE,TRUE,TRUE
"H_DICBAL03",464,0,15,0,FALSE,TRUE,FALSE
"H_DICBAL04",464,0,15,0,FALSE,TRUE,TRUE
"H_DICBAL05",464,0,15,0,FALSE,TRUE,FALSE
"H_DICBAL06",458,0,21,0,FALSE,TRUE,TRUE
"H_DICLEU01",305,0,174,0,FALSE,TRUE,TRUE
"H_DICLEU02",479,0,0,0,FALSE,FALSE,FALSE
"H_DICLEU03",479,0,0,0,FALSE,FALSE,FALSE
"H_DICTRI01",455,0,24,0,FALSE,TRUE,FALSE
"H_DIGBRU01",479,0,0,0,FALSE,FALSE,FALSE
"H_DIGCAE01",479,0,0,0,FALSE,FALSE,TRUE
"H_DIGCYA01",456,0,23,0,FALSE,TRUE,TRUE
"H_DIGCYA03",456,0,23,0,FALSE,TRUE,TRUE
"H_DIGCYA10",478,0,1,0,FALSE,TRUE,FALSE
"H_DIGGLA01",478,0,1,0,FALSE,TRUE,FALSE
"H_DIGHUM01",478,0,1,0,FALSE,TRUE,FALSE
"H_DIGSIT01",458,0,21,0,FALSE,TRUE,FALSE
"H_DIUDIU01",477,0,2,0,FALSE,TRUE,FALSE
"H_DIUDIU04",477,0,2,0,FALSE,TRUE,FALSE
"H_DIUDIU05",477,0,2,0,FALSE,TRUE,FALSE
"H_DIUDIU12",479,0,0,0,FALSE,FALSE,FALSE
"H_DORLUD01",465,0,14,0,FALSE,TRUE,FALSE
"H_DUMCAR08",478,0,1,0,FALSE,TRUE,TRUE
"H_DUMCAR10",413,0,66,0,FALSE,TRUE,TRUE
"H_DUMCAR23",477,0,2,0,FALSE,TRUE,FALSE
"H_DUMCAR47",477,0,2,0,FALSE,TRUE,FALSE
"H_DUNNO01",479,0,0,0,FALSE,FALSE,TRUE
"H_ELAALB01",477,0,2,0,FALSE,TRUE,TRUE
"H_ELACHI01",477,0,2,0,FALSE,TRUE,FALSE
"H_ELAFLA01",477,0,2,0,FALSE,TRUE,FALSE
"H_ELALB01",464,0,15,0,FALSE,TRUE,TRUE
"H_ELASPE01",477,0,2,0,FALSE,TRUE,FALSE
"H_ELFLA01",478,0,1,0,FALSE,TRUE,FALSE
"H_ELMALB01",477,0,2,0,FALSE,TRUE,FALSE
"H_ELMALB02",454,0,25,0,FALSE,TRUE,FALSE
"H_ELMALB03",479,0,0,0,FALSE,FALSE,FALSE
"H_EMBFLA01",434,0,45,0,FALSE,TRUE,FALSE
"H_EMBUC01",479,0,0,0,FALSE,FALSE,FALSE
"H_EMCIR01_Haemoproteus_dumbbellus",479,0,0,0,FALSE,FALSE,FALSE
"H_EMGOD01",432,0,47,0,FALSE,TRUE,TRUE
"H_EMGOD02",432,0,47,0,FALSE,TRUE,FALSE
"H_EMPALN02",479,0,0,0,FALSE,FALSE,FALSE
"H_EMPFUL01",477,0,2,0,FALSE,TRUE,FALSE
"H_EMPFUL02",477,0,2,0,FALSE,TRUE,FALSE
"H_EMPOBE02",478,0,1,0,FALSE,TRUE,FALSE
"H_EMPVAR01",477,0,2,0,FALSE,TRUE,FALSE
"H_EMRUT01",479,0,0,0,FALSE,FALSE,FALSE
"H_EMSPO01",479,0,0,0,FALSE,FALSE,FALSE
"H_EMSPO02",479,0,0,0,FALSE,FALSE,FALSE
"H_EMSPO03",479,0,0,0,FALSE,FALSE,FALSE
"H_EMTRI01",432,0,47,0,FALSE,TRUE,FALSE
"H_EOPAUS01",479,0,0,0,FALSE,FALSE,FALSE
"H_EOPAUS02",479,0,0,0,FALSE,FALSE,FALSE
"H_EREPUS01",479,0,0,0,FALSE,FALSE,FALSE
"H_ERIRUB02",478,0,1,0,FALSE,TRUE,FALSE
"H_ERIRUB03",478,0,1,0,FALSE,TRUE,FALSE
"H_ERIRUB04",478,0,1,0,FALSE,TRUE,FALSE
"H_ERIRUB05",438,0,41,0,FALSE,TRUE,FALSE
"H_ERPRA01",479,1,0,0,FALSE,FALSE,FALSE
"H_ERZAN02",326,0,153,0,FALSE,TRUE,FALSE
"H_ESTCAE01",479,0,0,0,FALSE,FALSE,FALSE
"H_ESTMEL01",479,0,0,0,FALSE,FALSE,FALSE
"H_ESTMEL02",464,0,15,0,FALSE,TRUE,FALSE
"H_ESTMEL03",478,0,1,0,FALSE,TRUE,FALSE
"H_ESTMEL04",479,0,0,0,FALSE,FALSE,FALSE
"H_ESTNON01",479,0,0,0,FALSE,FALSE,FALSE
"H_ESTNON02",479,0,0,0,FALSE,FALSE,FALSE
"H_EUAINS01",479,0,0,0,FALSE,FALSE,FALSE
"H_EUCYA01",479,1,0,0,FALSE,FALSE,FALSE
"H_EUDRUB01",479,0,0,0,FALSE,FALSE,FALSE
"H_EUMIN01",479,0,0,0,FALSE,FALSE,FALSE
"H_EUMIN02",479,0,0,0,FALSE,FALSE,FALSE
"H_EUPHOR01",478,0,1,0,FALSE,TRUE,FALSE
"H_EUPMAC01",477,0,2,0,FALSE,TRUE,FALSE
"H_EUPMAC03",477,0,2,0,FALSE,TRUE,FALSE
"H_EUPORI01",463,0,16,0,FALSE,TRUE,FALSE
"H_EUPXAN02",478,0,1,0,FALSE,TRUE,TRUE
"H_EURLAT01",479,0,0,0,FALSE,FALSE,FALSE
"H_EUXAN01",479,0,0,0,FALSE,FALSE,FALSE
"H_FALAMU01",479,0,0,0,FALSE,FALSE,FALSE
"H_FALAMU02",479,0,0,0,FALSE,FALSE,FALSE
"H_FALCOL01",477,0,2,0,FALSE,TRUE,FALSE
"H_FALPER01",479,0,0,0,FALSE,FALSE,FALSE
"H_FALPER03",477,0,2,0,FALSE,TRUE,FALSE
"H_FALSUB01_Haemoproteus_tinnunculi",479,0,0,0,FALSE,FALSE,FALSE
"H_FALSUB02",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN01",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN02",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN03",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN04",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN06",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN07",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN08",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN09",479,0,0,0,FALSE,FALSE,FALSE
"H_FALTIN17",479,0,0,0,FALSE,FALSE,FALSE
"H_FANTAIL02",249,0,230,0,FALSE,TRUE,FALSE
"H_FANTAIL03",479,0,0,0,FALSE,FALSE,FALSE
"H_FASPA01",361,0,118,0,FALSE,TRUE,TRUE
"H_FASPA03",479,0,0,0,FALSE,FALSE,FALSE
"H_FASPA04",478,0,1,0,FALSE,TRUE,FALSE
"H_FICNAR01",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN01",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN13",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN15",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN16",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN20",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN22",479,0,0,0,FALSE,FALSE,FALSE
"H_FICZAN24",479,0,0,0,FALSE,FALSE,FALSE
"H_FIMON01",326,0,153,0,FALSE,TRUE,FALSE
"H_FIPAR02",479,0,0,0,FALSE,FALSE,TRUE
"H_FISEM01",479,0,0,0,FALSE,FALSE,TRUE
"H_FISEM02",479,0,0,0,FALSE,FALSE,FALSE
"H_FIWES01",326,0,153,0,FALSE,TRUE,FALSE
"H_FIZAN01",326,0,153,0,FALSE,TRUE,TRUE
"H_FOGRI01",478,0,1,0,FALSE,TRUE,FALSE
"H_FOUMAD01",479,0,0,0,FALSE,FALSE,FALSE
"H_FOUMAD02",479,0,0,0,FALSE,FALSE,FALSE
"H_FOUOMI01",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG01",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG05",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG13",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG14",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG25",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG26",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG27",479,0,0,0,FALSE,FALSE,FALSE
"H_FRAG28",479,0,0,0,FALSE,FALSE,FALSE
"H_FREAND01_Haemoproteus_valkiunasi",479,0,0,0,FALSE,FALSE,FALSE
"H_FREMIN01_Haemoproteus_iwa",479,0,0,0,FALSE,FALSE,FALSE
"H_FULEU01",478,0,1,0,FALSE,TRUE,FALSE
"H_FURLEU02",477,0,2,0,FALSE,TRUE,FALSE
"H_GAGLA02",479,0,0,0,FALSE,FALSE,FALSE
"H_GAGLA03",460,8,19,1,TRUE,TRUE,FALSE
"H_GAGLA05",479,0,0,0,FALSE,FALSE,FALSE
"H_GAGLA07_Haemoproteus_homopicae",479,0,0,0,FALSE,FALSE,FALSE
"H_GALHAR01",479,0,0,0,FALSE,FALSE,FALSE
"H_GALMEG02",479,0,0,0,FALSE,FALSE,FALSE
"H_GARDEL01",479,0,0,0,FALSE,FALSE,FALSE
"H_GARLAN01",478,0,1,0,FALSE,TRUE,FALSE
"H_GAVVIR01",475,0,4,0,FALSE,TRUE,FALSE
"H_GAVVIR02",475,0,4,0,FALSE,TRUE,FALSE
"H_GEMON01",347,0,132,0,FALSE,TRUE,TRUE
"H_GEOFRE01",477,0,2,0,FALSE,TRUE,FALSE
"H_GEOLIN01",464,1,15,0,FALSE,TRUE,FALSE
"H_GEOMON01",477,0,2,0,FALSE,TRUE,FALSE
"H_GEOMON02",478,0,1,0,FALSE,TRUE,FALSE
"H_GEOTRI04",479,0,0,0,FALSE,FALSE,FALSE
"H_GEOTRY01",479,0,0,0,FALSE,FALSE,FALSE
"H_GERPAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_GERPAL02",479,0,0,0,FALSE,FALSE,FALSE
"H_GLACUC01",305,1,174,0,FALSE,TRUE,TRUE
"H_GLACUC03",479,0,0,0,FALSE,FALSE,FALSE
"H_GLACUC04",479,0,0,0,FALSE,FALSE,FALSE
"H_GLACUC09",479,0,0,0,FALSE,FALSE,FALSE
"H_GLAHIR04",477,0,2,0,FALSE,TRUE,FALSE
"H_GLBRO01",326,0,153,0,FALSE,TRUE,FALSE
"H_GLBRO02",326,0,153,0,FALSE,TRUE,FALSE
"H_GLSJO01",479,0,0,0,FALSE,FALSE,FALSE
"H_GLYSPI02",456,0,23,0,FALSE,TRUE,FALSE
"H_GLYSPI03",477,0,2,0,FALSE,TRUE,FALSE
"H_GRBRU01",479,0,0,0,FALSE,FALSE,FALSE
"H_GRBRU02",479,0,0,0,FALSE,FALSE,FALSE
"H_GRMEL01",479,0,0,0,FALSE,FALSE,TRUE
"H_GRMEL02",479,0,0,0,FALSE,FALSE,FALSE
"H_GRUAME01_Haemoproteus_antigonis",479,0,0,0,FALSE,FALSE,FALSE
"H_GRUAME02_Haemoproteus_antigonis",479,0,0,0,FALSE,FALSE,FALSE
"H_GRUAME03_Haemoproteus_antigonis",479,0,0,0,FALSE,FALSE,FALSE
"H_GRW01_Haemoproteus_nucleocondensus",478,0,1,0,FALSE,TRUE,FALSE
"H_GRW03",478,0,1,0,FALSE,TRUE,FALSE
"H_GRW05",478,0,1,0,FALSE,TRUE,FALSE
"H_GRW08",479,0,0,0,FALSE,FALSE,FALSE
"H_GRW13",476,0,3,0,FALSE,TRUE,FALSE
"H_GRW16",470,0,9,0,FALSE,TRUE,FALSE
"H_GRW18",464,0,15,0,FALSE,TRUE,FALSE
"H_GRW19",476,0,3,0,FALSE,TRUE,FALSE
"H_GUIGUI01",477,0,2,0,FALSE,TRUE,FALSE
"H_GW1",478,0,1,0,FALSE,TRUE,FALSE
"H_GW3",461,0,18,0,FALSE,TRUE,FALSE
"H_GW5",448,0,31,0,FALSE,TRUE,TRUE
"H_GW7",479,0,0,0,FALSE,FALSE,FALSE
"H_GYMCYA02",478,0,1,0,FALSE,TRUE,FALSE
"H_GYMDEN01",479,0,0,0,FALSE,FALSE,FALSE
"H_GYMSAL01",477,0,2,0,FALSE,TRUE,FALSE
"H_GYMSAL02",477,0,2,0,FALSE,TRUE,FALSE
"H_GYMXAN1",479,0,0,0,FALSE,FALSE,FALSE
"H_GYMXAN2",479,0,0,0,FALSE,FALSE,FALSE
"H_GYPFUL01",478,0,1,0,FALSE,TRUE,FALSE
"H_HABFUS01",477,0,2,0,FALSE,TRUE,FALSE
"H_HAECOL1_Haemoproteus_columbae",479,0,0,0,FALSE,FALSE,FALSE
"H_HAEMEX01",461,0,18,0,FALSE,TRUE,FALSE
"H_HAEMEX02",464,0,15,0,FALSE,TRUE,FALSE
"H_HALALB01",456,0,23,0,FALSE,TRUE,FALSE
"H_HALALB03",478,0,1,0,FALSE,TRUE,FALSE
"H_HALMAL01",479,0,0,0,FALSE,FALSE,FALSE
"H_HALSEN01",470,0,9,0,FALSE,TRUE,FALSE
"H_HALSEN02",462,0,17,0,FALSE,TRUE,FALSE
"H_HALSEN03",479,0,0,0,FALSE,FALSE,FALSE
"H_HALTOR01",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF1_Haemoproteus_tartakovskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF2_Haemoproteus_concavocentralis",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF4",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF6",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF8",479,0,0,0,FALSE,FALSE,FALSE
"H_HAWF9",479,0,0,0,FALSE,FALSE,FALSE
"H_HECAS01",326,0,153,0,FALSE,TRUE,FALSE
"H_HELAME01",478,0,1,0,FALSE,TRUE,FALSE
"H_HELAUR01",478,0,1,0,FALSE,TRUE,FALSE
"H_HELSCH01",449,0,30,0,FALSE,TRUE,FALSE
"H_HELVIO01",447,0,32,0,FALSE,TRUE,FALSE
"H_HELVIO02",455,1,24,0,FALSE,TRUE,TRUE
"H_HEMATR01",479,0,0,0,FALSE,FALSE,TRUE
"H_HEMEL01",326,0,153,0,FALSE,TRUE,FALSE
"H_HEMEL02",326,0,153,0,FALSE,TRUE,FALSE
"H_HEMGUI01",477,0,2,0,FALSE,TRUE,FALSE
"H_HETALB01",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB02",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB03",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB04",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB05",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB06",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB07",479,0,0,0,FALSE,FALSE,FALSE
"H_HETALB08",479,0,0,0,FALSE,FALSE,FALSE
"H_HIICT1_Haemoproteus_belopolskyi",479,0,0,0,FALSE,FALSE,FALSE
"H_HIICT2",466,0,13,0,FALSE,TRUE,FALSE
"H_HIICT3_Haemoproteus_belopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_HIICT4_Haemoproteus_belopolskyi",478,0,1,0,FALSE,TRUE,FALSE
"H_HIICT5_Haemoproteus_belopolskyi",470,0,9,0,FALSE,TRUE,FALSE
"H_HIP1",479,2,0,0,FALSE,FALSE,FALSE
"H_HIP2",478,0,1,0,FALSE,TRUE,FALSE
"H_HIP3",469,0,10,0,FALSE,TRUE,FALSE
"H_HIP4",478,0,1,0,FALSE,TRUE,FALSE
"H_HIP5",361,0,118,0,FALSE,TRUE,FALSE
"H_HIPOL1",479,0,0,0,FALSE,FALSE,FALSE
"H_HIPOL2",478,0,1,0,FALSE,TRUE,FALSE
"H_HIPOL3",479,0,0,0,FALSE,FALSE,FALSE
